pair_type,lang,primary_genre,topic_cluster,cosine_similarity,doc_id_1,doc_id_2,author_id_1,author_id_2,token_length_1,token_length_2,length_ratio,split_1,split_2,doc_type_1,doc_type_2,source_1,source_2,text_snippet_1,text_snippet_2
different_author_same_genre_same_topic,es,literature,9,0.5481789306730289,mix_025875,mix_025086,5ee2530cacec9bdc26c06f9dc00e2fde5912b335911839c489ba5bb8561369c1,07f9d5e01b7165349c82e7762d4c890e3feac3bf7de31cf00a7429a07469fd93,98.0,101.0,1.030612244897959,train,train,query,query,spanish_pd_books,spanish_pd_books,"Martín. D. T. Peña Fernández. R. P. T. Rodríguez. D. T. deS. y Torres-Linero. D."" Teresa Casas. D. Tiburcio Vega. D. Tomás Domínguez. D. Tomás de la Fuente Roinoso. D. Tomás Sanchiz. D. Trinidad Delgado Cisneros. D. U...","(Gran Logia) de Inglaterra.— •Que desde 1836 á 1840, el Sup.'. Cons.', estaba compuesto de don •Francisco de Borbón, D. Evaristo y D. Santos San Miguel, D. Joa•quín María López, D. Pedro González (?) de la Serna, D. S..."
different_author_same_genre_same_topic,es,literature,9,0.5130191068868353,mix_025437,mix_025551,2d921aaa253073b0efaa74b214df2716460f4984a45896e56318c0972722d12f,39f04c410b89eaa7b8a3dcd32da5193a4c86e2c45c6d2cf3f931c0c115739af3,215.0,328.0,1.5255813953488373,train,train,query,query,spanish_pd_books,spanish_pd_books,"— 32 — restar el producto del cociente por el divisor, del número dividendo, se llama residuo; por lo tanto, el dividendo será en este caso igual al producto del divisor por el cociente, más el residuo. Así: 27 : 6 = ...","..•; . ' 2 8 - , , ,i ,.. . ,, y per este mismo número djviídase el 9jtro facr lor, y el producto' defiera iser el misnió Si tenemos,12 multiplicado por,8,,suj«-o-» düctoes 96; si'ahora se divide el factor 12, ,vg.' p..."
different_author_same_genre_same_topic,es,literature,9,0.4796722212697746,mix_027216,mix_025037,ead7e8b67248cb630eb9d575a80716ba2833bad2931d05f8350f4fb51c6ae801,025852c534ca4254a4c1ce8dee1e94dd58481c01837e09a27ba9e317ee2a9c12,151.0,212.0,1.403973509933775,train,train,candidate,query,spanish_pd_books,spanish_pd_books,"— 45 — Dada una circunferencia, reducirla á rectángulo (fig. 70). Sea z la circunferencia dada. Se tira un eje, ox^ perpendicular; y por el punto X se tira unatanjente indefinida á la circunferencia. Sobre la tanjente...","—13— Luego la relación de la circunferencia al diámetro ' y sera — y de consiguiente Siendo 2o el diámetro, se* rá —~ la circunferencia. Luego la circunferencia de cualquier círculo es igual al diámetro multiplicado p..."
same_author_same_genre_same_topic,ar,news,0,0.6936662195914101,mix_001499,mix_001498,29d200595353fdac2dbb723d171cc412af7332fd9117bcb7b44c7f9831fad910,29d200595353fdac2dbb723d171cc412af7332fd9117bcb7b44c7f9831fad910,130.0,130.0,1.0,train,train,candidate,query,babel_briefings,babel_briefings,سعر الدولار اليوم الخميس 18 فبراير 2021، في البنوك والسوق السوداء، ارتفع سعر الدولار اليوم مقابل الجنيه في أغلب البنوك العاملة في القطاع المصرفي المصري، بنهاية تعاملات اليوم، وارتفع أيضا سعر الدولار ا,سعر الدولار اليوم الأحد 14 فبراير 2021 في البنوك والسوق السوداء، تحديث ومتابعة مستمرة لسعر الدولار اليوم في البنوك والسوق السوداء، نقدم لحضراتكم جدول محدث باستمرار لسعر الدولار اليوم في البنوك وفق أخر
same_author_same_genre_same_topic,ar,news,0,0.5063110764441405,mix_003182,mix_003181,f2afc3d70c56db2b863cc7ad4aa9022984c61c759c82db852467cd14aff609de,f2afc3d70c56db2b863cc7ad4aa9022984c61c759c82db852467cd14aff609de,123.0,161.0,1.3089430894308942,train,train,candidate,query,babel_briefings,babel_briefings,عاود سعر الذهب في مصر في بداية التعاملات، اليوم الجمعة، 9 أبريل 2021، انخفاضه مرة ثانية بعدما ارتفع بالأمس حيث حقق انخفاض قدره 5 جنيهات للعيار 21 الأكثر انتشارا في مصر عن <a...,واصل سعر الذهب هبوطه في مصر بشكل كبير فى نهاية تعاملات اليوم الاثنين 29 مارس 2021 بعدما حقق ارتفاعا طفيفا في بداية التعاملات صباح اليوم وأعقبها هبوطا مستمرا حتى المساء محققا خسارة تقارب 10 جنيهات لجرام الذهب عيار 21 ق...
different_author_same_genre_same_topic,ar,news,0,0.46431858004026316,mix_001499,mix_002235,29d200595353fdac2dbb723d171cc412af7332fd9117bcb7b44c7f9831fad910,7edac10dd8e781ffa3a28d42ae3e06e7466741f50a9b05257a4be0beacc40868,130.0,82.0,1.5853658536585367,train,train,candidate,candidate,babel_briefings,babel_briefings,سعر الدولار اليوم الخميس 18 فبراير 2021، في البنوك والسوق السوداء، ارتفع سعر الدولار اليوم مقابل الجنيه في أغلب البنوك العاملة في القطاع المصرفي المصري، بنهاية تعاملات اليوم، وارتفع أيضا سعر الدولار ا,تراجع سعر الدولار مقابل الليرة اللبنانية، اليوم السبت 3 أبريل 2021، بنحو 50 ليرة في تعاملات السوق الموازية غير الرسمية (السوداء).
different_author_same_genre_same_topic,ar,news,0,0.38270800635721214,mix_002235,mix_001498,7edac10dd8e781ffa3a28d42ae3e06e7466741f50a9b05257a4be0beacc40868,29d200595353fdac2dbb723d171cc412af7332fd9117bcb7b44c7f9831fad910,82.0,130.0,1.5853658536585367,train,train,candidate,query,babel_briefings,babel_briefings,تراجع سعر الدولار مقابل الليرة اللبنانية، اليوم السبت 3 أبريل 2021، بنحو 50 ليرة في تعاملات السوق الموازية غير الرسمية (السوداء).,سعر الدولار اليوم الأحد 14 فبراير 2021 في البنوك والسوق السوداء، تحديث ومتابعة مستمرة لسعر الدولار اليوم في البنوك والسوق السوداء، نقدم لحضراتكم جدول محدث باستمرار لسعر الدولار اليوم في البنوك وفق أخر
different_author_same_genre_same_topic,ar,news,0,0.3171046007287299,mix_003182,mix_002407,f2afc3d70c56db2b863cc7ad4aa9022984c61c759c82db852467cd14aff609de,921993a86e0d03ad899136009e87f41550f3fe0576414b60f558273aa3afd273,123.0,176.0,1.4308943089430894,train,train,candidate,candidate,babel_briefings,babel_briefings,عاود سعر الذهب في مصر في بداية التعاملات، اليوم الجمعة، 9 أبريل 2021، انخفاضه مرة ثانية بعدما ارتفع بالأمس حيث حقق انخفاض قدره 5 جنيهات للعيار 21 الأكثر انتشارا في مصر عن <a...,"انخفضت أسعار الذهب بمقدار 5 جنيهات، في السوق المحلى بعد تراجع سعر الاوقية عالميًا، وأصبح عيار 21 الأكثر تداولا في الصاغة المحلية ب800 جنيه للجرام الواحد. وأكد أميررزق عضو شعبة الجواهرجية بإتحاد الغرف التجارية، لـ"" الم..."
same_author_same_genre_same_topic,ar,news,1,0.3546083546716434,mix_002917,mix_002916,d2d55423f0e848237b42777cf52107990cb8931389825de380005980661bcd4b,d2d55423f0e848237b42777cf52107990cb8931389825de380005980661bcd4b,171.0,176.0,1.0292397660818713,train,train,candidate,query,babel_briefings,babel_briefings,اصدرت محكمة القضاء الإداري بيانا منذ قليل تضمن التفاصيل الكاملة لحكمها الصادر بالغاء قرار اللجنة الأوليمبية المصرية بوقف مرتضي منصور رئيس نادي الزمالك السابق عن ممارسة النشاط الرياضي لمدة ٤ سنوات.. إلى نص البيان :قضت ...,مرافعة استمرت قرابة ساعتين وسط إجراءات أمنية استثنائية شهدتها محكمة القضاء الإداري اليوم بمبني مجلس الدولة، حيث نظر الطعن المقام من مرتضي منصور رئيس نادي الزمالك السابق، واحمد عادل عبدالفتاح واسماعيل يوسف وأحمد مرتضي ...
same_author_same_genre_same_topic,ar,news,1,0.17644277241906825,mix_001129,mix_001130,018bf09734ff025834a56b5c944cba4526d5b888c246226d2874a7b01d87d9e3,018bf09734ff025834a56b5c944cba4526d5b888c246226d2874a7b01d87d9e3,58.0,83.0,1.4310344827586208,train,train,candidate,query,babel_briefings,babel_briefings,هدد مرتضى منصور - رئيس نادي الزمالك - الإعلامي خالد الغندور بإبراز تسجيلات محرجة له.,أكد خالد مرتجي - عضو مجلس إدارة النادي الأهلي - أن الإجراءات الاحترازية التي تطبقها إدارة الفندق في الدوحة مشددة جدًا.
different_author_same_genre_same_topic,ar,news,1,0.38213866494260396,mix_002056,mix_002542,69a40c2f3d3ba1086fea585b5711e05d2549aa78eb015b457ea140088ab809ed,a1f5aba7d10cfef61d663de65187f2efadbf3277e4563461cf043b9367cbaa61,120.0,177.0,1.475,train,train,candidate,query,babel_briefings,babel_briefings,برعاية سمو الشيخ منصور بن محمد بن راشد آل مكتوم رئيس مجلس دبي الرياضي انطلقت أمس بملعب نادي دبي لأصحاب الهمم النسخة السابعة لبطولة فزاع الدولية للقوس والسهم لأصحاب ..,افتتح سموّ الشيخ منصور بن محمد بن راشد آل مكتوم، رئيس مجلس دبي الرياضي، فعاليات الدورة الـ42 لمعرض «الخمسة الكبار» المتخصص في قطاع البناء والتشييد والأكبر من نوعه في المنطقة والذي يستمر حتى 15 سبتمبر الحالي على أرض مر...
different_author_same_genre_same_topic,ar,news,1,0.33755977705025786,mix_001483,mix_002925,2904b6b842e73a6ce01c77f8c83d898ed42a0c921399c1c46ba7bbc8ba7a70fc,d3de0fc6992f447fc624034cf764157d3cf66a644223ab08f5a49fff17123069,96.0,124.0,1.2916666666666667,train,train,candidate,candidate,babel_briefings,babel_briefings,أشرف بن شرقي لاعب الفريق الكروي الأول بنادي الزمالك أحد الأعمدة الرئيسية في التشكيل الأساسي للفريق الأبيض واللجنة المؤقتة تسعى لتجديد عقده,أكد أيمن يونس رئيس اللجنة التنفيذية لكرة القدم بنادي الزمالك أنه لا صحة لما تردد عن تدخله في عمل الجهاز الفني للفريق الأول لكرة القدم بالنادي بقيادة البرتغالي جايمي باتشيكو.
different_author_same_genre_same_topic,ar,news,1,0.32743123366189786,mix_002383,mix_001130,8fb37b82598a76357e8b9f9c2eebb722bf7f9ddf3134f8557798cb6cea545670,018bf09734ff025834a56b5c944cba4526d5b888c246226d2874a7b01d87d9e3,132.0,83.0,1.5903614457831325,train,train,candidate,query,babel_briefings,babel_briefings,"اجتمع محمود الخطيب رئيس مجلس إدارة الأهلي بخالد ""بيبو"" رئيس قطاع الناشئين ومدربي القطاع اليوم الأحد من أجل إعادة تشكيل فرق الناشئين والشباب بالأهلي بداية من الموسم المقبل 2020-2021.",أكد خالد مرتجي - عضو مجلس إدارة النادي الأهلي - أن الإجراءات الاحترازية التي تطبقها إدارة الفندق في الدوحة مشددة جدًا.
same_author_same_genre_same_topic,ar,news,2,0.48691137959341546,mix_002185,mix_002186,7a38a7a44dec7d65f71079f678f0453ef8b27073326436f729143450dac68d2c,7a38a7a44dec7d65f71079f678f0453ef8b27073326436f729143450dac68d2c,53.0,70.0,1.320754716981132,train,train,candidate,query,babel_briefings,babel_briefings,حقق 12 فريقا الصعود لدوري الدرجة الثانية المصري من خلال 12 مجموعة في القسم الثالث.,واصل عمرو قلاوة تصدر ترتيب هدافي مجموعة القاهرة من دوري الدرجة الثانية المصري بعد نهاية الجولة الثامنة.
same_author_same_genre_same_topic,ar,news,2,0.42458671218102173,mix_002198,mix_002199,7aea45fb39e814457164f96f2a084454be01605654ed58ec563de551b5389fbb,7aea45fb39e814457164f96f2a084454be01605654ed58ec563de551b5389fbb,137.0,126.0,1.0873015873015872,train,train,candidate,query,babel_briefings,babel_briefings,فاز ريال مدريد بهدفين لهدف على شاختار دونيتسك الأوكراني على ملعب سانتياغو بيرنابيو في العاصمة الإسبانية مدريد، ضمن الجولة الرابعة من دور المجموعات لدوري أبطال أوروبا. ورغم تحقيق ريال مدريد الفوز...,نستعرض إليكم موعد مباراة ريال مدريد وليفانتي اليوم في الدوري الإسباني في اطار الجولة الثانية من المسابقة على ملعب سيوتات دي فالنسيا.وكان الفريق الأبيض العاصمي بقيادة المدرب الإيطالي كارلو...
same_author_same_genre_same_topic,ar,news,2,0.39527529548732165,mix_002133,mix_002132,72d842666d49e9a1e098ccc0e310fc51765bea59fc02721c2c24541ece177fdd,72d842666d49e9a1e098ccc0e310fc51765bea59fc02721c2c24541ece177fdd,89.0,94.0,1.0561797752808988,train,train,candidate,query,babel_briefings,babel_briefings,مباراة ريال مدريد ضد بلد الوليد Real Valladolid vs. Real Madrid يحل نادي ريال مدريد ضيفا ثقيلا على بلد الوليد في المباراة التي ستقام على ملعب نيوفو ج…,مباراة جالطة سراي ضد الانيا سبور Alanyaspor vs. Galatasaray يحل نادي غلطة سراي ضيفا علي نادي ألانيا سبور في المباراة التي ستقام على ملعب بهجة شهير سك…
different_author_same_genre_same_topic,ar,news,2,0.5903130556821877,mix_002198,mix_002884,7aea45fb39e814457164f96f2a084454be01605654ed58ec563de551b5389fbb,cf2ce9da664e8f8125c35efb2626e1bcfb5903dca95287f676c64470a82f929c,137.0,130.0,1.0538461538461539,train,train,candidate,query,babel_briefings,babel_briefings,فاز ريال مدريد بهدفين لهدف على شاختار دونيتسك الأوكراني على ملعب سانتياغو بيرنابيو في العاصمة الإسبانية مدريد، ضمن الجولة الرابعة من دور المجموعات لدوري أبطال أوروبا. ورغم تحقيق ريال مدريد الفوز...,"يسعى فريق ريال مدريد الإسباني إلى التخلص من لعنات ملعبه ""سانتياغو برنابيو"" عندما يستضيف شاختار دونيتسك الأوكراني، غدا الأربعاء، ضمن أحداث الجولة الرابعة من بطولة دوري أبطال أوروبا."
different_author_same_genre_same_topic,ar,news,2,0.5375823800582015,mix_002686,mix_001448,b417b9253fb1dc5f1813e779cd69790e50b1619ee664ed152d01fd7b6ddc0309,24f9f6d21c4ebd3a6cabf73ab08a443fee4a439a5e0442bcfb70b64e9165d2c9,86.0,100.0,1.1627906976744187,dev,train,query,query,babel_briefings,babel_briefings,"ملخص مباراة العين والسد في دوري أبطال آسيا ""عيال الذيب يطيحون بزعيم الإمارات خارج البطولة"" .. ملخص احداث مباراة العين والسد",العين وسباهان Sepahan vs. Al-Ain مباراة ليس لها أهمية على مستوى النقاط بعد تأكيد توديع الفريقين لبطولة دوري أبطال آسيا، بل هي مباراة على الجانب النفس…
different_author_same_genre_same_topic,ar,news,2,0.5112564157729603,mix_002901,mix_002547,d174f9a5cf909bdaec880784087f6d0a6dcf206ef0221bad8e5e99ec042b4263,a2074eb822fffbef19b5ddcc688c9b39b0e5baa89a0d0bae27e7abfb6420196b,104.0,77.0,1.3506493506493507,train,train,query,query,babel_briefings,babel_briefings,فاز إينتراخت فرانكفورت على بايرن ميونيخ بهدفين مقابل هدف واحد في المباراة التي أقيمت على ملعب أليانز أرينا ضمن مباريات الجولة السابعة من الدوري الألماني.,فاز سامبدوريا على روما بهدفين دون مقابل في المباراة التي أُقيمت على ملعب لويجي فيراريس في الجولة 34 للدوري الإيطالي.
same_author_same_genre_same_topic,ar,news,3,0.35793673587907726,mix_001867,mix_001868,54b30645e94ab25f0cb0bb592d0cfa868a647f7842283521fe66337e848a2d88,54b30645e94ab25f0cb0bb592d0cfa868a647f7842283521fe66337e848a2d88,182.0,163.0,1.116564417177914,train,train,candidate,query,babel_briefings,babel_briefings,قالت الفنانة مها أبوعوف، إنها عاشت صدمة كبيرة مع رحيل زوجها السابق الموسيقار والفنان عمر خورشيد، إذ عاشت في عزلة لمدة 3 سنوات بسبب هذا الحادث. أضافت «مها»، خلال تصريحاتها لبرنامج «صاحبة السعادة»، أن شقيقها الفنان الرا...,رفضت الفنانة سمية الخشاب، حملة الانتقادات التي طالت حلقة مسلسل موسى، الذي تشارك في بطولته مع الفنان محمد رمضان، بسبب مشهد ظهور الفنان الراحل إسماعيل ياسين. وقالت الخشاب، عبر إتصال هاتفي مع ببرنامج «كأس انرجي للدرام...
same_author_same_genre_same_topic,ar,news,3,0.3338782175772934,mix_001133,mix_001132,024913ec6b3addae1680af8704832273a4a9e8f8bf5cd5bcf522160e60c39d45,024913ec6b3addae1680af8704832273a4a9e8f8bf5cd5bcf522160e60c39d45,167.0,182.0,1.089820359281437,train,train,candidate,query,babel_briefings,babel_briefings,لا زالت تصريحات الفنانة المعتزلة شمس البارودي لأحد المواقع المصرية الفنية تحتل مواقع التواصل الاجتماعي وتثير عاصفة من التعليقات والجدل حيث تبرأت من اعمالها الفنية السابقة وألمحت بأنه تم استغلالها وهي صغيرة في أفلام في...,مفاجأة لكثيرين شكّلها خبر ارتباط الفنانة حلا شيحة رسمياً بالداعية معز مسعود، الذي كان متزوجاً بالفنانة شيري عادل، وانفصلا العام الماضي.وضجّت مواقع التواصل الاجتماعي، أخيراً، بخبر الارتباط، نقلاً عن بعض المواقع الإعلام...
